review_text,processed_text,predictions
@NurjanahYulian1 @penikmatfilterr @bakuldimsum_ Loh kak yang jadi masalah ini program kan pake duit rakyat ya nah kalo misal rakyatnya dapet makanannya basi sayur udah asem kok mau disuruh bersyukur sih? Jadi tujuan makan siang gratis ini buat ngasih makan seadanya (even nasi kucing pinggir jalan better) atau makan bergizi?, loh kak yang jadi masalah ini program kan pakai uang rakyat iya nah kalau misal rakyat dapat makan basi sayur sudah asam kok mau suruh syukur sih jadi tuju makan siang gratis ini buat beri makan ada even nasi kucing pinggir jalan better atau makan gizi,Negatif
@ARSIPAJA Yakinlah pak program makan siang gratis itu hanya Bancakan buat ajang korupsi saja kalau mau fair kasih uangnya ke kantin atau ibunya buat dimasakin lebih aman. Budget 10ribu yang sampai di lapangan cuma 5 ribu,yakin pak program makan siang gratis itu hanya bancak buat ajang korupsi saja kalau mau fair kasih uang ke kantin atau ibu buat dimasakin lebih aman budget ribu yang sampai di lapang cuma ribu,Negatif
Kalau Program Makan Bergizi Gratis mau berhasil maka TNI @_TNIAL_ @_TNIAU @tni_ad @marinir_tni_al @Puspen_TNI harus dilibatkan mulai dari hulu sampai hilir banyak anggota TNI yang Jago Masak sebenarnya ketimbang parcok. Parcok bagian kurir &amp,kalau program makan gizi gratis mau hasil maka tni tnial tniau ad tni al tni harus libat mulai dari hulu sampai hilir banyak anggota tni yang jago masak benar ketimbang parcok parcok bagi kurir amp,Negatif
@daharawit @jsscaprmrth Memang semua butuh proses dan evaluasi secara regular. Harusnya program makan siang gratis di kelola kantin masing - masing sekolah dengan standar gizi &amp,memang semua butuh proses dan evaluasi cara regular harus program makan siang gratis di kelola kantin masing masing sekolah dengan standar gizi amp,Positif
@Dsinathrya Setuju ! semua butuh proses dan evaluasi secara regular. Harusnya program makan siang gratis di kelola kantin masing - masing sekolah dengan standar gizi &amp,tuju semua butuh proses dan evaluasi cara regular harus program makan siang gratis di kelola kantin masing masing sekolah dengan standar gizi amp,Positif
Program Makan Siang Lengkuas Gratis berjalan lancar dan siswa penuh antusias. Kabarnya lengkuasnya mau dibawa pulang untuk diberikan ke keluarganya https://t.co/hftA5vkrma,program makan siang lengkuas gratis jalan lancar dan siswa penuh antusias kabar lengkuas mau bawa pulang untuk beri ke keluarga,Positif
Kalau bicara soal ini 1. Gue setuju dengan negara sekuler 2. Gue ga setuju program makan siang gratis ,kalau bicara soal ini saya tuju dengan negara sekuler saya tidak tuju program makan siang gratis,Negatif
masih heran sm yg blg kalian gak tau rasanya gabisa makan siang jd gabisa relate kenapa kita setuju sm program makan gratis cape lah ngomong aj u sm tembok,masih heran sama yang bilang kalian tidak tahu rasa tidak bisa makan siang jadi tidak bisa relate kenapa kita tuju sama program makan gratis capek lah bicara aja kamu sama tembok,Negatif
@ARSIPAJA pemerintah goblok emang masih sering korupsi malah ngadain program modelan makan siang gratis,perintah bodoh memang masih sering korupsi bahkan ngadain program model makan siang gratis,Negatif
berhenti ini ajalah program makan siang bergizi gratis whatever. gak jelas anjir. adek gue sampe skrg sklhnya blm dapet-dapet. AOWKWKWKWK... ni orang asbun apa yak pas nulis programnya.,henti ini aja program makan siang gizi gratis whatever tidak jelas anjing adek saya sampai sekarang sklhnya belum dapat dapat aowkwkwkwk ini orang asal bunyi apa iya pas tulis program,Negatif
Influencer Pro Rezim ketika ada anak yang gak suka menu makanan di program makan siang gratis: https://t.co/Mr6LULank1,influencer profesional rezim ketika ada anak yang tidak suka menu makan di program makan siang gratis,Positif
@MurtadhaOne1 Lhah... biasanya para petugas pengamanan suatu even /program malah minta jatah nasi bungkus gratis 2x sarapan di titik kumpul dan makan siang setelah acara selesai...,lhah biasa para tugas aman suatu even program bahkan minta jatah nasi bungkus gratis kali sarap di titik kumpul dan makan siang telah acara selesai,Negatif
@ARSIPAJA Nasibox untuk artis ampe bilang ga enak ya jelas kebangetan ga bs dibandingin ma nasi box untuk makan siang gratis anak2 lah. Iya dibanding taon lalu taon lalu ga ada. Tp ini program maksi gratis banyak biaya disalahgunakan. ujungnya yg ke anak2 tak sesuai,nasibox untuk artis sampai bilang tidak enak iya jelas banget tidak bisa dibandingin ma nasi box untuk makan siang gratis anak lah iya banding taon lalu taon lalu tidak ada tapi ini program maksi gratis banyak biaya disalahgunakan ujung yang ke anak tak sesuai,Negatif
Ya berrti kalo mau bikin program makan siang gratis dgn dana terbatas disiapin dulu mental anak2nya biar gak mubazir ampe triliunan . Lagian nasi kotak di tempt syuting sama nasi kotak 10rb jg kn pasti beda om https://t.co/DIWeY3JosO,iya berrti kalau mau bikin program makan siang gratis dengan dana batas disiapin dulu mental anak nya biar tidak mubazir sampai triliun lagi nasi kotak di tempt syuting sama nasi kotak ribu juga kan pasti beda om,Negatif
@eleanorr234 Ini yg paling realistis rakyat akan lebih mengapresiasi bila Pak Prabowo menyatakan mohon maaf atas tidak bisa dilanjutkannya program makan siang gratis karena dananya tidak cukup daripada lanjut tapi pakai uang hasil ngutang atau malak daerah.,ini yang paling realistis rakyat akan lebih apresiasi bila pak prabowo nyata mohon maaf atas tidak bisa lanjut program makan siang gratis karena dana tidak cukup daripada lanjut tapi pakai uang hasil ngutang atau malak daerah,Negatif
okey sebenernya progam makan siang gratis ke sekolahÂ² tuh bagus i get it. TAPI MASALAHNYA NI NEGARA DARI ASPEK MANAPUN BELUM SIAP SAMA PROGRAM INI. pajak di naikin anggaran sektorÂ² penting dipotong banyak program yang visi nya jelas tapi ketunda. KEK ANJING????,oke sebenernya progam makan siang gratis ke sekolah itu bagus i get it tapi masalah ini negara dari aspek mana belum siap sama program ini pajak di naikin anggar sektor penting potong banyak program yang visi nya jelas tapi tunda seperti anjing,Negatif
Jujur kalo program dia itu sembako gratis bagi masyarakat decil 1-3 urg akan sepakat sih. Emang lebih baik meningkatkan daya beli daripada sembako/BLT tapi kalo dibandingin makan siang gratis itu ya mending sembako lah.,jujur kalau program dia itu sembilan bahan pokok gratis bagi masyarakat decil saya akan sepakat sih memang lebih baik tingkat daya beli daripada sembilan bahan pokok blt tapi kalau dibandingin makan siang gratis itu iya lebih baik sembilan bahan pokok lah,Positif
@zamal_wilda @Maudy_Apain @LexWu_13 makan siang gratis kan buat yg sekolah trs anak2 yang gabisa sekolah gmn? kalo makan siang blm tentu tersedia makan malamnya gmn? lgian ga semua daerah kedapetan jg ga penting2 bgt ini program,wilda apain  makan siang gratis kan buat yang sekolah terus anak yang tidak bisa sekolah bagaimana kalau makan siang belum tentu sedia makan malam bagaimana lgian tidak semua daerah kedapetan juga tidak penting banget ini program,Negatif
1. Bandingin nasi box shooting (min. budget 30-50rb) sm makan gratis yang budgetnya gak sampe 20ribu aja UDAH GAK PAS~ jelas makanan shooting lebih layak. 2. Makan siang itu program penting kalo direncanakan dengan BAIK dan TEPAT soal lo dulu minim jelly drink ga ada urusannya~,bandingin nasi box shooting minimal budget ribu sama makan gratis yang budgetnya tidak sampai ribu saja sudah tidak pas jelas makan shooting lebih layak makan siang itu program penting kalau rencana dengan baik dan tepat soal kamu dulu minim jelly drink tidak ada urus,Negatif
@rianeko58 @gamilaarief goblokk bersyukur di kasih makanan basi? bersyukur keracunan makanan basi? bersyukur adanya program makan siang bergizi gratis tp gada gizinya?? tolol otak di pke dongo,goblokk syukur di kasih makan basi syukur racun makan basi syukur ada program makan siang gizi gratis tapi tidak ada gizi tolol otak di pakai dongo,Positif
@unilubis https://t.co/uieF3UvWT8 prinsip bernegara kita simple. Mempersulit urusan yg simple. Nah itu jargon negara. Program mkan siang gratis kn simple. Ksih uang aj k org tua nya biar d msakan makan bergizi dan d awasi oleh satgas MSG. Atw bkin ksih uang k org2 kntin Mkn nya prasmanan,prinsip negara kita simple sulit urus yang simple nah itu jargon negara program mkan siang gratis kan simple ksih uang aja ke orang tua nya biar di msakan makan gizi dan di awas oleh satgas msg atau bkin ksih uang ke orang kntin makan nya prasmanan,Negatif
Dlm rangka Harkamtibmas &amp,dalam rangka harkamtibmas amp,Positif
Lagian nama program Makan Siang Gratis aja udah salah deh kayaknya itu makan siang kan nggak gratis orang dibayarin sama pajak rakyat.,lagi nama program makan siang gratis saja sudah salah deh kayak itu makan siang kan tidak gratis orang dibayarin sama pajak rakyat,Negatif
@4NT1T41P4NPIK2 Batalkan saja program makan siang gratis tolol itu. Banyak masalah misalnya kesehatan keuangan gizi dll #SatuNegaraDuaPresiden #SatuNegaraDuaPresiden,batal saja program makan siang gratis tolol itu banyak masalah misal sehat uang gizi dan lain,Positif
@bakuldimsum_ Bukan nggak penting tapi ada yang lebih penting diurus daripada makan siang gratis sistem diperbaiki contohnya.. sistem negara masih amburadul malah bikin program kayak gini, bukan tidak penting tapi ada yang lebih penting urus daripada makan siang gratis sistem baik contoh sistem negara masih amburadul bahkan bikin program kayak begini,Negatif
1/6 Sedikit share ya di US ada namanya NSLP yah mirip lah sama kaya program makan siang gratis. Ada banyak studynya loh. Programnya melayani 28 6 jt siswa dan dana yg dihabiskan sekitar $17 3 milliar dolla setahun.,sedikit share iya di us ada nama nslp kecewa mirip lah sama kaya program makan siang gratis ada banyak studynya loh program layan jt siswa dan dana yang habis sekitar milliar dolla tahun,Negatif
@ThatSun510 @BudiGSadikin @idai_tweets @PBIDI @StopPlandemit @MiraninonLita @SumandoGaek @Faraz_kepri @FirmanSentosa22 @BukanAntarkota @hanan052020 @dokter_kampung @TedInvestigasi @mamakchayank @pongrekundharma @KemenkesRI Udah diselipin di program makan siang gratis,tweets kepri kampung sudah diselipin di program makan siang gratis,Positif
Pak @prabowo uang ZIS bukan untuk program makan siang gratis.,pak uang zis bukan untuk program makan siang gratis,Positif
ak dukung program makan siang gratis tapi ya...kudu di perhatiin kualitasnya ga sih? gausah ngmg yg nerima ga bersyukur juga??? kalo org jadi sakit udah gajadi sehat dong makanannya? terus mentang2 gratis ga boleh di buat enak dan bergizi komplit gitu?,saya dukung program makan siang gratis tapi iya harus di perhati kualitas tidak sih tidak usah bicara yang nerima tidak syukur juga kalau orang jadi sakit sudah gajadi sehat dong makan terus mentang gratis tidak boleh di buat enak dan gizi komplit begitu,Negatif
kalo anaknya emang gak suka karena ayamnya gak enak kenapa lo yang sewot berarti emang bener dong kalo program pemerintah yang makan siang gratis MEMANG BELUM EFEKTIF DAN BERPOTENSI MUBADZIR tapi kaum asbun keep denial yang penting lick and wipe the ass? EW https://t.co/rf263QzBqC,kalau anak memang tidak suka karena ayam tidak enak kenapa kamu yang sewot arti memang benar dong kalau program perintah yang makan siang gratis memang belum efektif dan potensi mubadzir tapi kaum asal bunyi keep denial yang penting lick and wipe the ass ew,Negatif
@RaNn_COC @03__nakula Saya tanya deh ini program makan siang gratis atau makan siang bergizi. Klo konteks bergizi ya semuanya harus balance dong. Klo gratis yowes makanan basi/lembek/bahkan keracunan PATUT DI SYUKURI gitu ya karena GRATIS???,coc nakula saya tanya deh ini program makan siang gratis atau makan siang gizi kalau konteks gizi iya semua harus balance dong kalau gratis ya sudah makan basi lembek bahkan racun patut di syukur begitu iya karena gratis,Negatif
@ARSIPAJA Makan bergizi gratis cuma bikin LEMAS ( Lepas Makan Siang). Cari yang GANAS ( Ganti Nasi) dong program diversifikasi pangan dong diberikan secara dini ke anak anak.Jangan nasi tiap hari diselingi sama bahan pangan lain. Kan punya hutan sagu sorgum jagung dll baru keren.,makan gizi gratis cuma bikin lemas lepas makan siang cari yang ganas ganti nasi dong program diversifikasi pangan dong beri cara dini ke anak anak jangan nasi tiap hari ling sama bahan pangan lain kan punya hutan sagu sorgum jagung dan lain baru keren,Negatif
Emang harusnya dibikin gini njir pake jasa ibu kantin kantinnya dialihkan jadi ruang makan prasamanan makan siang gratis gini biar mereka gak sedih jg gegara program ini,memang harus bikin begini njir pakai jasa ibu kantin kantin alih jadi ruang makan prasamanan makan siang gratis begini biar mereka tidak sedih juga gegara program ini,Negatif
apa sih anjirr?? kok gak amanah banget?? masa uang zakat dipake buat makan siang gratis sihhh. kata gue kalau dananya gak cukup mah gak usah maksain itu program adaa. egois benerr semuanya diembattt,apa sih anjirr kok tidak amanah banget masa uang zakat pakai buat makan siang gratis sih kata saya kalau dana tidak cukup mah tidak perlu paksa itu program ada egois benerr semua embat,Negatif
Giliran program makan siang bergizi gratis dia main gas aja wkwkwkwkw Kopet,gilir program makan siang gizi gratis dia main gas saja wkwkwkwkw kopet,Positif
Ketimbang pakai dana Zakat Rakyat Menyarankan 50% Gaji &amp,ketimbang pakai dana zakat rakyat saran gaji amp,Positif
@OposisiCerdas Ketimbang pakai dana Zakat Rakyat Menyarankan 50% Gaji &amp,ketimbang pakai dana zakat rakyat saran gaji amp,Positif
yg ngasih program makan siang gratis kan pemerintah terus pake uang dari pajak rakyat. rakyat ngerasa makanannya ga enak. ada orang kaya &amp,yang beri program makan siang gratis kan perintah terus pakai uang dari pajak rakyat rakyat ngerasa makan tidak enak ada orang kaya amp,Negatif
Kenapa nggak dipake aja buat nambahin program makan siang gratis?,kenapa tidak pakai saja buat nambahin program makan siang gratis,Negatif
@KompasTV Hahaaaa.kok gitusih ..kalau saat kampanye mati matian ngumbar janji bujuk rakyat hingga gak sempat mikir dulu konskwensi program yang dijanjikan sperti program Makan siang gratis ..,tertawa kok gitusih kalau saat kampanye mati mati ngumbar janji bujuk rakyat hingga tidak sempat mikir dulu konskwensi program yang janji sperti program makan siang gratis,Negatif
Emang urgensinya apa orng makan harus dikawal ... ?!! Di negara lain makan siang gratis jadi bagian program pendidikan ... Di indonesia makan siang gratis jadi program politik semua mau eksis ... Kebodohan yg tak berujung ... https://t.co/mmOfe6IVQ5,memang urgensi apa orang makan harus kawal di negara lain makan siang gratis jadi bagi program didik di indonesia makan siang gratis jadi program politik semua mau eks bodoh yang tak ujung,Negatif
Usul program makan siang gratis bagus. Cuma implementasi vendornya harus jelas. Kan tau sendiri dikita dari atas 10rb sampe bawah 8rb.,usul program makan siang gratis bagus cuma implementasi vendor harus jelas kan tahu sendiri kita dari atas ribu sampai bawah ribu,Positif
