review_text,processed_text,predictions
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
